PlantCode,GenID,bus,FuelType,Pg,Pmax,Pmin,Qg,Qmax,Qmin,Lat,Lon
57231,S017F,1037,Solar Photovoltaic,0.454117916,0.64646087,0,0,10.2,-7.0,34.072778,-117.503333
57231,S017G,1037,Solar Photovoltaic,0.454117916,0.64646087,0,0,10.2,-7.0,34.072778,-117.503333
57232,S018A,1031,Solar Photovoltaic,0.454117916,0.64646087,0,0,10.2,-7.0,34.083333,-117.516388
57232,S018B,1031,Solar Photovoltaic,0.454117916,0.64646087,0,0,10.2,-7.0,34.083333,-117.516388
57232,S018C,1031,Solar Photovoltaic,0.454117916,0.64646087,0,0,10.2,-7.0,34.083333,-117.516388
57236,S023A,7830,Solar Photovoltaic,0.454117916,0.64646087,0,0,10.2,-7.0,34.080833,-117.520277
57236,S023B,7830,Solar Photovoltaic,0.454117916,0.64646087,0,0,10.2,-7.0,34.080833,-117.520277
57236,S023C,7830,Solar Photovoltaic,0.454117916,0.64646087,0,0,10.2,-7.0,34.080833,-117.520277
57236,S023D,7830,Solar Photovoltaic,0.454117916,0.64646087,0,0,10.2,-7.0,34.080833,-117.520277
57236,S023E,7830,Solar Photovoltaic,0.454117916,0.64646087,0,0,10.2,-7.0,34.080833,-117.520277
57245,S026A,990,Solar Photovoltaic,0.454117916,0.64646087,0,0,10.2,-7.0,34.131214,-117.425324
57245,S026B,990,Solar Photovoltaic,0.454117916,0.64646087,0,0,10.2,-7.0,34.131214,-117.425324
57245,S026C,990,Solar Photovoltaic,0.454117916,0.64646087,0,0,10.2,-7.0,34.131214,-117.425324
57245,S026D,990,Solar Photovoltaic,0.454117916,0.64646087,0,0,10.2,-7.0,34.131214,-117.425324
57245,S026E,990,Solar Photovoltaic,0.454117916,0.64646087,0,0,10.2,-7.0,34.131214,-117.425324
57245,S026F,990,Solar Photovoltaic,0.454117916,0.64646087,0,0,10.2,-7.0,34.131214,-117.425324
57245,S026G,990,Solar Photovoltaic,0.454117916,0.64646087,0,0,10.2,-7.0,34.131214,-117.425324
57245,S026H,990,Solar Photovoltaic,0.454117916,0.64646087,0,0,10.2,-7.0,34.131214,-117.425324
57245,S026I,990,Solar Photovoltaic,0.454117916,0.64646087,0,0,10.2,-7.0,34.131214,-117.425324
57245,S026J,990,Solar Photovoltaic,0.454117916,0.64646087,0,0,10.2,-7.0,34.131214,-117.425324
57245,SO26K,990,Solar Photovoltaic,0.454117916,0.64646087,0,0,10.2,-7.0,34.131214,-117.425324
57245,SO26L,990,Solar Photovoltaic,0.454117916,0.64646087,0,0,10.2,-7.0,34.131214,-117.425324
57246,S027A,990,Solar Photovoltaic,0.454117916,0.64646087,0,0,10.2,-7.0,34.131111,-117.421666
57246,S027B,990,Solar Photovoltaic,0.454117916,0.64646087,0,0,10.2,-7.0,34.131111,-117.421666
57246,S027C,990,Solar Photovoltaic,0.454117916,0.64646087,0,0,10.2,-7.0,34.131111,-117.421666
57246,S027D,990,Solar Photovoltaic,0.454117916,0.64646087,0,0,10.2,-7.0,34.131111,-117.421666
57247,S028A,1000,Solar Photovoltaic,0.454117916,0.64646087,0,0,10.2,-7.0,34.094167,-117.274166
57247,S028B,1000,Solar Photovoltaic,0.454117916,0.64646087,0,0,10.2,-7.0,34.094167,-117.274166
57247,S028C,1000,Solar Photovoltaic,0.454117916,0.64646087,0,0,10.2,-7.0,34.094167,-117.274166
57247,S028D,1000,Solar Photovoltaic,0.454117916,0.64646087,0,0,10.2,-7.0,34.094167,-117.274166
57247,S028E,1000,Solar Photovoltaic,0.454117916,0.64646087,0,0,10.2,-7.0,34.094167,-117.274166
57247,S028F,1000,Solar Photovoltaic,0.454117916,0.64646087,0,0,10.2,-7.0,34.094167,-117.274166
57247,S028G,1000,Solar Photovoltaic,0.454117916,0.64646087,0,0,10.2,-7.0,34.094167,-117.274166
57282,AW01,2204,Onshore Wind Turbine,65.1819204,150.0,0,0,23.8842105,-22.5631579,35.033725,-118.353422
57291,AW02,288,Onshore Wind Turbine,65.1819204,150.0,0,0,23.8842105,-22.5631579,35.023889,-118.295278
57292,AW03,288,Onshore Wind Turbine,65.1819204,150.0,0,0,23.8842105,-22.5631579,35.023889,-118.295278
57293,AW04,2264,Onshore Wind Turbine,44.3237059,102.0,0,0,23.8842105,-22.5631579,35.008611,-118.242222
57294,AW05,2264,Onshore Wind Turbine,73.0037509,168.0,0,0,23.8842105,-22.5631579,35.008611,-118.242222
57295,1,471,Solar Photovoltaic,59.9435649,85.3328348,0,0,10.2,-7.0,34.7892,-118.5047
57301,DEC,2407,Onshore Wind Turbine,3.47636909,8.0,0,0,23.8842105,-22.5631579,33.8942,-116.5603
57302,1,1856,Onshore Wind Turbine,2.82454989,6.5,0,0,23.8842105,-22.5631579,33.9053,-116.5825
57305,1,1508,Solar Photovoltaic,9.08235832,12.9292174,0,0,10.2,-7.0,34.550833,-117.435277
57308,1,344,Solar Photovoltaic,1.99811883,2.84442783,0,0,10.2,-7.0,34.319722,-118.430833
57309,1,1703,Solar Photovoltaic,0.999059415,1.42221391,0,0,10.2,-7.0,33.7331,-118.27722
57310,1,1702,Solar Photovoltaic,1.18070658,1.68079826,0,0,10.2,-7.0,33.794283,-118.241405
57311,1,2084,Solar Photovoltaic,0.908235832,1.29292174,0,0,10.2,-7.0,34.1283,-118.206903
57313,1,481,Solar Photovoltaic,1.089883,1.55150609,0,0,10.2,-7.0,34.0578,-118.229722
57314,1,1945,Solar Photovoltaic,1.089883,1.55150609,0,0,10.2,-7.0,33.783102,-118.28493
57323,UNIT1,448,Solar Thermal without Energy Storage,6.81176874,9.69691305,0,0,26.5375,-16.125,34.7306,-118.135
57331,MSP1,7911,Solar Thermal without Energy Storage,127.153016,181.009044,0,0,26.5375,-16.125,35.017717,-117.339144
57331,MSP2,7911,Solar Thermal without Energy Storage,127.153016,181.009044,0,0,26.5375,-16.125,35.017717,-117.339144
57340,1,111,Solar Photovoltaic,127.153016,181.009044,0,0,10.2,-7.0,36.627,-120.879
57359,1,317,Solar Photovoltaic,5.44941499,7.75753044,0,0,10.2,-7.0,35.989722,-120.11
57360,1,317,Solar Photovoltaic,18.1647166,25.8584348,0,0,10.2,-7.0,35.983056,-120.110277
57361,1,317,Solar Photovoltaic,17.2564808,24.5655131,0,0,10.2,-7.0,35.982778,-120.110277
57364,1,1720,Conventional Hydroelectric,0.733338483,2.2,0,0,18.7771429,-14.6707143,32.7792,-114.6344
57364,2,1720,Conventional Hydroelectric,0.733338483,2.2,0,0,18.7771429,-14.6707143,32.7792,-114.6344
57378,AVSR,471,Solar Photovoltaic,229.783665,327.1092,0,0,10.2,-7.0,34.780278,-118.42444
57394,GEN01,8357,Solar Thermal without Energy Storage,113.529479,161.615218,0,0,26.5375,-16.125,33.665,-114.998055
57394,GEN02,8357,Solar Thermal without Energy Storage,113.529479,161.615218,0,0,26.5375,-16.125,33.665,-114.998055
57422,1,1885,Solar Photovoltaic,0.908235832,1.29292174,0,0,10.2,-7.0,38.659722,-121.7294
57439,HPR2,1176,Solar Photovoltaic,29.3360174,41.7613722,0,0,10.2,-7.0,35.323739,-119.91663
57439,HPR2A,1176,Solar Photovoltaic,19.0729525,27.1513565,0,0,10.2,-7.0,35.323739,-119.91663
57439,HPR2B,1176,Solar Photovoltaic,78.5623994,111.837731,0,0,10.2,-7.0,35.323739,-119.91663
57439,HPR2C,1176,Solar Photovoltaic,63.5765082,90.5045218,0,0,10.2,-7.0,35.323739,-119.91663
57439,HPR2D,1176,Solar Photovoltaic,36.3294333,51.7168696,0,0,10.2,-7.0,35.323739,-119.91663
57441,S42A,1435,Solar Photovoltaic,0.454117916,0.64646087,0,0,10.2,-7.0,36.028056,-119.074722
57441,S42B,1435,Solar Photovoltaic,0.454117916,0.64646087,0,0,10.2,-7.0,36.028056,-119.074722
57441,S42C,1435,Solar Photovoltaic,0.454117916,0.64646087,0,0,10.2,-7.0,36.028056,-119.074722
57441,S42D,1435,Solar Photovoltaic,0.454117916,0.64646087,0,0,10.2,-7.0,36.028056,-119.074722
57441,S42E,1435,Solar Photovoltaic,0.454117916,0.64646087,0,0,10.2,-7.0,36.028056,-119.074722
57441,S42F,1435,Solar Photovoltaic,0.454117916,0.64646087,0,0,10.2,-7.0,36.028056,-119.074722
57441,S42G,1435,Solar Photovoltaic,0.454117916,0.64646087,0,0,10.2,-7.0,36.028056,-119.074722
57441,S42H,1435,Solar Photovoltaic,0.454117916,0.64646087,0,0,10.2,-7.0,36.028056,-119.074722
57441,S42I,1435,Solar Photovoltaic,0.454117916,0.64646087,0,0,10.2,-7.0,36.028056,-119.074722
57441,S42J,1435,Solar Photovoltaic,0.454117916,0.64646087,0,0,10.2,-7.0,36.028056,-119.074722
57455,SB1,1051,Solar Photovoltaic,23.6141316,33.6159652,0,0,10.2,-7.0,33.298889,-116.35083
57459,1,2407,Onshore Wind Turbine,21.2927607,49.0,0,0,23.8842105,-22.5631579,33.8816,-116.5527
57484,GEN1,2314,Onshore Wind Turbine,82.1292198,189.0,0,0,23.8842105,-22.5631579,34.9349,-118.4612
57490,56819,7889,Solar Photovoltaic,117.071599,166.657612,0,0,10.2,-7.0,32.663289,-115.658284
57491,56819,8142,Solar Photovoltaic,135.054668,192.257463,0,0,10.2,-7.0,32.772225,-115.779311
57497,1,145,Solar Photovoltaic,18.1647166,25.8584348,0,0,10.2,-7.0,36.531389,-120.106944
57498,1,8231,Solar Photovoltaic,13.6235375,19.3938261,0,0,10.2,-7.0,36.400278,-120.103333
57499,1,8231,Solar Photovoltaic,13.6235375,19.3938261,0,0,10.2,-7.0,36.378726,-120.124898
57506,SEIM,915,Solar Photovoltaic,0.908235832,1.29292174,0,0,10.2,-7.0,38.4869,-121.3911
57522,1,121,Solar Photovoltaic,18.1647166,25.8584348,0,0,10.2,-7.0,36.425085,-120.343543
57523,1,131,Solar Photovoltaic,18.1647166,25.8584348,0,0,10.2,-7.0,36.181389,-120.030555
57534,S32A,1846,Solar Photovoltaic,0.454117916,0.64646087,0,0,10.2,-7.0,34.031667,-117.571944
57534,S32B,1846,Solar Photovoltaic,0.454117916,0.64646087,0,0,10.2,-7.0,34.031667,-117.571944
57534,S32C,1846,Solar Photovoltaic,0.454117916,0.64646087,0,0,10.2,-7.0,34.031667,-117.571944
57535,S33A,1846,Solar Photovoltaic,0.454117916,0.64646087,0,0,10.2,-7.0,34.0325,-117.569166
57535,S33B,1846,Solar Photovoltaic,0.454117916,0.64646087,0,0,10.2,-7.0,34.0325,-117.569166
57559,1,2324,Solar Photovoltaic,4.08706124,5.81814783,0,0,10.2,-7.0,37.750894,-122.481758
57566,2.5P2,286,Onshore Wind Turbine,1.08636534,2.5,0,0,23.8842105,-22.5631579,35.155278,-118.369444
57566,2.8P3,286,Onshore Wind Turbine,1.21672918,2.8,0,0,23.8842105,-22.5631579,35.155278,-118.369444
57579,1,1168,Solar Photovoltaic,0.817412249,1.16362957,0,0,10.2,-7.0,37.8583,-120.8917
57579,2,1168,Solar Photovoltaic,0.363294333,0.517168696,0,0,10.2,-7.0,37.8583,-120.8917
57580,PV1,2304,Solar Photovoltaic,0.27247075,0.387876522,0,0,10.2,-7.0,38.6183,-121.0564
57580,PV2,2304,Solar Photovoltaic,0.454117916,0.64646087,0,0,10.2,-7.0,38.6183,-121.0564
57621,GEN1,295,Onshore Wind Turbine,34.416054,79.2,0,0,23.8842105,-22.5631579,35.0775,-118.218333
57626,WTG1,1133,Onshore Wind Turbine,0.869092273,2.0,0,0,23.8842105,-22.5631579,37.714167,-121.521666
57655,BC01,2196,Solar Photovoltaic,0.999059415,1.42221391,0,0,10.2,-7.0,35.411817,-118.96864
57656,1,1955,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7.0,33.826389,-117.511667
57669,PV1,877,Solar Photovoltaic,15.4400091,21.9796696,0,0,10.2,-7.0,38.364722,-121.41278
57670,PV1,893,Solar Photovoltaic,2.63388391,3.74947305,0,0,10.2,-7.0,38.253056,-121.278888
57671,PV1,893,Solar Photovoltaic,2.63388391,3.74947305,0,0,10.2,-7.0,38.237778,-121.3375
57682,1,565,Solar Photovoltaic,1.089883,1.55150609,0,0,10.2,-7.0,36.9408,-120.1572
57683,1,446,Solar Photovoltaic,0.999059415,1.42221391,0,0,10.2,-7.0,33.881667,-118.0175
57695,TPZ1,1176,Solar Photovoltaic,117.889011,167.821242,0,0,10.2,-7.0,35.405556,-120.068611
57695,TPZ2,1176,Solar Photovoltaic,137.325258,195.489767,0,0,10.2,-7.0,35.405556,-120.068611
57695,TPZ3,1176,Solar Photovoltaic,92.7308784,132.00731,0,0,10.2,-7.0,35.405556,-120.068611
57695,TPZ4,1176,Solar Photovoltaic,82.0136956,116.750833,0,0,10.2,-7.0,35.405556,-120.068611
57695,TPZ5,1176,Solar Photovoltaic,102.176531,145.453696,0,0,10.2,-7.0,35.405556,-120.068611
57697,1,818,Solar Photovoltaic,2.7247075,3.87876522,0,0,10.2,-7.0,38.613508,-121.162879
57698,1,818,Solar Photovoltaic,2.45223675,3.4908887,0,0,10.2,-7.0,38.6086,-121.1703
57700,1,1607,Onshore Wind Turbine,33.9815079,78.2,0,0,23.8842105,-22.5631579,37.790833,-121.718055
57701,1,1783,Onshore Wind Turbine,33.9815079,78.2,0,0,23.8842105,-22.5631579,38.116667,-121.821944
57708,INV,288,Solar Photovoltaic,99.9059415,142.221391,0,0,10.2,-7.0,34.938261,-118.334492
57722,1,1858,Solar Photovoltaic,3.63294333,5.17168696,0,0,10.2,-7.0,33.909722,-116.5625
57725,1,8535,Onshore Wind Turbine,44.540979,102.5,0,0,23.8842105,-22.5631579,38.137488,-121.855342
57729,1,1546,Hydroelectric Pumped Storage,7.00005133,21.0,0,0,62.312,-50.904,33.058611,-117.119444
57729,2,1546,Hydroelectric Pumped Storage,7.00005133,21.0,0,0,62.312,-50.904,33.058611,-117.119444
57743,1,1853,Solar Photovoltaic,2.27058958,3.23230435,0,0,10.2,-7.0,33.924167,-116.593333
57753,PV1,917,Solar Photovoltaic,0.908235832,1.29292174,0,0,10.2,-7.0,38.338868,-121.431342
57757,1,2314,Onshore Wind Turbine,65.9206489,151.7,0,0,23.8842105,-22.5631579,34.891389,-118.4325
57764,1,2280,Solar Photovoltaic,10.0814177,14.3514313,0,0,10.2,-7.0,35.68771,-117.68137
57773,1,2267,Solar Photovoltaic,1.089883,1.55150609,0,0,10.2,-7.0,33.661667,-114.651667
57774,WGNS,1932,Onshore Wind Turbine,52.1455364,120.0,0,0,23.8842105,-22.5631579,35.054167,-118.354722
57777,DL1,859,Solar Photovoltaic,2.7247075,3.87876522,0,0,10.2,-7.0,38.468611,-121.181944
57778,KAM1,2351,Solar Photovoltaic,4.54117916,6.4646087,0,0,10.2,-7.0,38.365053,-121.381101
57779,DIL2,859,Solar Photovoltaic,2.7247075,3.87876522,0,0,10.2,-7.0,38.466111,-121.177778
57780,KAM2,2351,Solar Photovoltaic,4.54117916,6.4646087,0,0,10.2,-7.0,38.365053,-121.381101
57781,DIL3,859,Solar Photovoltaic,2.7247075,3.87876522,0,0,10.2,-7.0,38.461944,-121.180278
57782,KAM3,2351,Solar Photovoltaic,4.54117916,6.4646087,0,0,10.2,-7.0,38.365053,-121.381101
57783,BRU1,877,Solar Photovoltaic,4.54117916,6.4646087,0,0,10.2,-7.0,38.3475,-121.412777
57784,BRU2,877,Solar Photovoltaic,4.54117916,6.4646087,0,0,10.2,-7.0,38.3475,-121.412777
57785,BRU3,877,Solar Photovoltaic,4.54117916,6.4646087,0,0,10.2,-7.0,38.3475,-121.412777
57791,WTG1,1330,Onshore Wind Turbine,0.651819204,1.5,0,0,23.8842105,-22.5631579,38.232222,-122.092778
57792,WTG1,7830,Onshore Wind Turbine,0.434546136,1.0,0,0,23.8842105,-22.5631579,34.084722,-117.529444
57796,1,385,Solar Photovoltaic,1.089883,1.55150609,0,0,10.2,-7.0,33.914167,-118.053611
57797,1,385,Solar Photovoltaic,1.18070658,1.68079826,0,0,10.2,-7.0,33.911944,-118.052222
57806,DIL4,859,Solar Photovoltaic,0.363294333,0.517168696,0,0,10.2,-7.0,38.461944,-121.180278
57816,MCK1,974,Solar Photovoltaic,4.54117916,6.4646087,0,0,10.2,-7.0,38.302594,-121.295819
57817,MCK2,974,Solar Photovoltaic,4.54117916,6.4646087,0,0,10.2,-7.0,38.302594,-121.295819
57818,MCK3,974,Solar Photovoltaic,4.54117916,6.4646087,0,0,10.2,-7.0,38.302594,-121.295819
57819,MCK4,974,Solar Photovoltaic,4.54117916,6.4646087,0,0,10.2,-7.0,38.302594,-121.295819
57820,MCK5,974,Solar Photovoltaic,4.54117916,6.4646087,0,0,10.2,-7.0,38.302594,-121.295819
57821,MCK6,974,Solar Photovoltaic,4.54117916,6.4646087,0,0,10.2,-7.0,38.302594,-121.295819
57827,DSPV,1413,Solar Photovoltaic,0.908235832,1.29292174,0,0,10.2,-7.0,36.538056,-119.426388
57831,1,491,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7.0,34.65434,-117.971004
57833,AW06,1683,Onshore Wind Turbine,65.1819204,150.0,0,0,23.8842105,-22.5631579,35.030855,-118.293188
57834,AW07,295,Onshore Wind Turbine,73.0037509,168.0,0,0,23.8842105,-22.5631579,35.043411,-118.211835
57835,AW08,8680,Onshore Wind Turbine,65.1819204,150.0,0,0,23.8842105,-22.5631579,35.026683,-118.234811
57836,TSM,491,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7.0,34.654347,-117.973103
57837,AW09,295,Onshore Wind Turbine,57.36009,132.0,0,0,23.8842105,-22.5631579,35.026759,-118.223333
57840,1,8640,Solar Photovoltaic,0.999059415,1.42221391,0,0,10.2,-7.0,32.791667,-117.095277
57841,1,1944,Solar Photovoltaic,0.999059415,1.42221391,0,0,10.2,-7.0,33.921667,-118.124444
57849,GASF1,975,Solar Photovoltaic,2.7247075,3.87876522,0,0,10.2,-7.0,38.282021,-121.464676
57850,GASF2,917,Solar Photovoltaic,0.908235832,1.29292174,0,0,10.2,-7.0,38.28357,-121.461264
57854,1PT1,2080,Conventional Hydroelectric,0.600004192,1.8,0,0,18.7771429,-14.6707143,34.194444,-118.39028
57854,2T3,2080,Conventional Hydroelectric,0.166667613,0.5,0,0,18.7771429,-14.6707143,34.194444,-118.39028
57856,SGU1,1879,Solar Photovoltaic,1.089883,1.55150609,0,0,10.2,-7.0,32.874379,-117.238927
57860,1,475,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7.0,34.008661,-117.845603
57871,1,8102,Solar Photovoltaic,0.908235832,1.29292174,0,0,10.2,-7.0,34.026944,-118.224167
57891,1,319,Solar Photovoltaic,18.1647166,25.8584348,0,0,10.2,-7.0,36.163889,-119.650556
57892,1,131,Solar Photovoltaic,18.1647166,25.8584348,0,0,10.2,-7.0,36.176389,-120.114167
57895,ID4,219,Solar Photovoltaic,0.999059415,1.42221391,0,0,10.2,-7.0,35.402778,-119.038611
57900,S48A,8315,Solar Photovoltaic,0.454117916,0.64646087,0,0,10.2,-7.0,34.081111,-117.228056
57900,S48B,8315,Solar Photovoltaic,0.454117916,0.64646087,0,0,10.2,-7.0,34.081111,-117.228056
57900,S48C,8315,Solar Photovoltaic,0.454117916,0.64646087,0,0,10.2,-7.0,34.081111,-117.228056
57900,S48D,8315,Solar Photovoltaic,0.454117916,0.64646087,0,0,10.2,-7.0,34.081111,-117.228056
57900,S48E,8315,Solar Photovoltaic,0.454117916,0.64646087,0,0,10.2,-7.0,34.081111,-117.228056
57900,S48F,8315,Solar Photovoltaic,0.454117916,0.64646087,0,0,10.2,-7.0,34.081111,-117.228056
57900,S48G,8315,Solar Photovoltaic,0.454117916,0.64646087,0,0,10.2,-7.0,34.081111,-117.228056
57900,S48H,8315,Solar Photovoltaic,0.454117916,0.64646087,0,0,10.2,-7.0,34.081111,-117.228056
57900,S48I,8315,Solar Photovoltaic,0.454117916,0.64646087,0,0,10.2,-7.0,34.081111,-117.228056
57900,S48J,8315,Solar Photovoltaic,0.454117916,0.64646087,0,0,10.2,-7.0,34.081111,-117.228056
57904,CHNO,1035,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7.0,33.965617,-117.659059
57913,1,1053,Onshore Wind Turbine,62.1400975,143.0,0,0,23.8842105,-22.5631579,32.663889,-116.289722
57933,1,7882,Solar Photovoltaic,1.81647166,2.58584348,0,0,10.2,-7.0,38.516389,-121.47528
57959,1,1051,Solar Photovoltaic,5.72188574,8.14540696,0,0,10.2,-7.0,33.27055,-116.34805
57962,BT1,2264,Onshore Wind Turbine,44.3237059,102.0,0,0,23.8842105,-22.5631579,35.008333,-118.241389
57970,SOL1,1578,Solar Photovoltaic,3.17882541,4.52522609,0,0,10.2,-7.0,39.648056,-121.644167
57982,PV-1,1183,Solar Photovoltaic,0.454117916,0.64646087,0,0,10.2,-7.0,35.670278,-120.566944
57982,PV-2,1183,Solar Photovoltaic,0.544941499,0.775753044,0,0,10.2,-7.0,35.670278,-120.566944
57993,DSL1,2235,Solar Photovoltaic,36.601904,52.1047461,0,0,10.2,-7.0,33.823056,-115.393889
57993,DSL10,2235,Solar Photovoltaic,27.4287221,39.0462365,0,0,10.2,-7.0,33.823056,-115.393889
57993,DSL11,2235,Solar Photovoltaic,18.3463638,26.1170191,0,0,10.2,-7.0,33.823056,-115.393889
57993,DSL2,2235,Solar Photovoltaic,36.601904,52.1047461,0,0,10.2,-7.0,33.823056,-115.393889
57993,DSL3,2235,Solar Photovoltaic,36.601904,52.1047461,0,0,10.2,-7.0,33.823056,-115.393889
57993,DSL4,2235,Solar Photovoltaic,27.4287221,39.0462365,0,0,10.2,-7.0,33.823056,-115.393889
57993,DSL5,2235,Solar Photovoltaic,22.887543,32.5816278,0,0,10.2,-7.0,33.823056,-115.393889
57993,DSL6,2235,Solar Photovoltaic,22.887543,32.5816278,0,0,10.2,-7.0,33.823056,-115.393889
57993,DSL7,2235,Solar Photovoltaic,18.3463638,26.1170191,0,0,10.2,-7.0,33.823056,-115.393889
57993,DSL8,2235,Solar Photovoltaic,17.1656572,24.4362209,0,0,10.2,-7.0,33.823056,-115.393889
57993,DSL9,2235,Solar Photovoltaic,20.6169534,29.3493235,0,0,10.2,-7.0,33.823056,-115.393889
58002,SPS,1412,Solar Photovoltaic,18.1647166,25.8584348,0,0,10.2,-7.0,35.9025,-119.442778
58003,SPS50,1412,Solar Photovoltaic,45.4117916,64.646087,0,0,10.2,-7.0,35.898333,-119.435278
58039,1,1354,Solar Photovoltaic,22.7058958,32.3230435,0,0,10.2,-7.0,37.734167,-120.995556
58056,PV,377,Solar Photovoltaic,2.27058958,3.23230435,0,0,10.2,-7.0,34.121667,-117.938333
58073,SEPV,456,Solar Photovoltaic,1.81647166,2.58584348,0,0,10.2,-7.0,34.618861,-117.939444
58076,1,309,Solar Photovoltaic,0.908235832,1.29292174,0,0,10.2,-7.0,34.9077,-117.9206
58076,2,309,Solar Photovoltaic,0.908235832,1.29292174,0,0,10.2,-7.0,34.9077,-117.9206
58076,3,309,Solar Photovoltaic,0.908235832,1.29292174,0,0,10.2,-7.0,34.9077,-117.9206
58086,1,909,Solar Photovoltaic,0.454117916,0.64646087,0,0,10.2,-7.0,38.645119,-121.172999
58086,2,909,Solar Photovoltaic,0.454117916,0.64646087,0,0,10.2,-7.0,38.645119,-121.172999
58101,WTG1,1838,Onshore Wind Turbine,0.695273818,1.6,0,0,23.8842105,-22.5631579,34.561944,-117.307222
58101,WTG2,1838,Onshore Wind Turbine,0.695273818,1.6,0,0,23.8842105,-22.5631579,34.561944,-117.307222
58104,WTG1,1329,Onshore Wind Turbine,0.434546136,1.0,0,0,23.8842105,-22.5631579,38.42,-121.818056
58105,WTG1,1402,Onshore Wind Turbine,0.434546136,1.0,0,0,23.8842105,-22.5631579,40.111111,-122.193889
58112,WTG1,1486,Onshore Wind Turbine,0.434546136,1.0,0,0,23.8842105,-22.5631579,38.692778,-121.9325
58114,WTG1,1864,Onshore Wind Turbine,0.695273818,1.6,0,0,23.8842105,-22.5631579,33.914167,-116.749167
58114,WTG2,1864,Onshore Wind Turbine,0.695273818,1.6,0,0,23.8842105,-22.5631579,33.914167,-116.749167
58114,WTG3,1864,Onshore Wind Turbine,0.825637659,1.9,0,0,23.8842105,-22.5631579,33.914167,-116.749167
58118,JDS1,113,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7.0,36.678611,-119.7975
58119,DPSS,2353,Solar Photovoltaic,2.7247075,3.87876522,0,0,10.2,-7.0,38.515,-121.398333
58148,KS,322,Solar Photovoltaic,18.1647166,25.8584348,0,0,10.2,-7.0,36.226111,-119.834167
58149,TAHD,407,Solar Photovoltaic,18.1647166,25.8584348,0,0,10.2,-7.0,34.708889,-118.304722
58169,CPAC,2030,Solar Photovoltaic,0.27247075,0.387876522,0,0,10.2,-7.0,33.880638,-117.88656
58169,KHS,2030,Solar Photovoltaic,0.27247075,0.387876522,0,0,10.2,-7.0,33.880638,-117.88656
58169,NPS,2030,Solar Photovoltaic,1.81647166,2.58584348,0,0,10.2,-7.0,33.880638,-117.88656
58169,PS4,2030,Solar Photovoltaic,0.27247075,0.387876522,0,0,10.2,-7.0,33.880638,-117.88656
58169,SCPS,2030,Solar Photovoltaic,0.908235832,1.29292174,0,0,10.2,-7.0,33.880638,-117.88656
58170,GEN1,1038,Solar Photovoltaic,1.18070658,1.68079826,0,0,10.2,-7.0,34.043056,-117.098889
58202,VPS1,1508,Solar Photovoltaic,18.1647166,25.8584348,0,0,10.2,-7.0,34.51231,-117.47753
58204,INV3,1776,Solar Photovoltaic,2.27058958,3.23230435,0,0,10.2,-7.0,38.500278,-121.694167
58206,1,8269,Solar Photovoltaic,9.08235832,12.9292174,0,0,10.2,-7.0,36.142222,-120.1325
58217,INV4,1776,Solar Photovoltaic,2.27058958,3.23230435,0,0,10.2,-7.0,38.500278,-121.694167
58226,1,2275,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7.0,34.853581,-116.683108
58232,TAHQ,806,Solar Photovoltaic,0.908235832,1.29292174,0,0,10.2,-7.0,33.767222,-117.0175
58233,GEN1,1858,Onshore Wind Turbine,2.60727682,6.0,0,0,23.8842105,-22.5631579,33.908889,-116.555556
58244,WEST,812,Solar Photovoltaic,0.908235832,1.29292174,0,0,10.2,-7.0,33.719722,-117.009722
58248,GEN1,348,Solar Photovoltaic,1.72564808,2.45655131,0,0,10.2,-7.0,34.183611,-118.574722
58249,GEN1,342,Solar Photovoltaic,3.17882541,4.52522609,0,0,10.2,-7.0,34.248889,-118.483333
58253,GEN1,2091,Solar Photovoltaic,1.45317733,2.06867478,0,0,10.2,-7.0,34.075,-118.36
58289,VNPV,2268,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7.0,33.598889,-114.571667
58290,VSPV,2268,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7.0,33.597222,-114.571667
58304,1,8302,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7.0,36.505278,-119.540278
58304,2,8302,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7.0,36.505278,-119.540278
58304,3,8302,Solar Photovoltaic,0.635765082,0.905045218,0,0,10.2,-7.0,36.505278,-119.540278
58306,1,1442,Solar Photovoltaic,0.908235832,1.29292174,0,0,10.2,-7.0,36.2675,-119.128581
58306,2,1442,Solar Photovoltaic,0.908235832,1.29292174,0,0,10.2,-7.0,36.2675,-119.128581
58306,3,1442,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7.0,36.2675,-119.128581
58307,1,1419,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7.0,36.3875,-119.255
58307,2,1419,Solar Photovoltaic,0.454117916,0.64646087,0,0,10.2,-7.0,36.3875,-119.255
